_id,_masterChatId,_roomId,_chapterId,_scriptKey,_title,_firstLineValue,_noticeValue,_appearStampIdList,_masterReleaseLabelId
300700105,3007,1,300700105,3007_1_5,Setsuna (DM),Setsuna: I finally went!,Setsuna: I finally went!,"stamp_00_00000_0007,stamp_00_00000_0008,stamp_00_00000_0009,stamp_00_00000_0051,stamp_00_00000_0060,stamp_00_00000_0088",1
300700106,3007,1,300700106,3007_1_6,Setsuna (DM),Setsuna is online,Setsuna is online,"stamp_00_00000_0004,stamp_00_00000_0005,stamp_00_00000_0011,stamp_00_00000_0012,stamp_00_00000_0014,stamp_00_00000_0016,stamp_00_00000_0019,stamp_00_00000_0025,stamp_00_00000_0032,stamp_00_00000_0050,stamp_00_00000_0052,stamp_00_00000_0054,stamp_00_00000_0060,stamp_00_00000_0082,stamp_03_03007_0005",1
300700107,3007,1,300700107,3007_1_7,Setsuna (DM),Setsuna: Hello.,Setsuna: Hello.,"stamp_00_00000_0007,stamp_00_00000_0009,stamp_00_00000_0011,stamp_00_00000_0037,stamp_00_00000_0052,stamp_00_00000_0053,stamp_00_00000_0057,stamp_00_00000_0088,stamp_00_00000_0091",1
300700108,3007,1,300700108,3007_1_8,Setsuna (DM),Setsuna: Look at this!,Setsuna: Look at this!,"stamp_00_00000_0009,stamp_00_00000_0048,stamp_00_00000_0051,stamp_00_00000_0053,stamp_00_00000_0084",1
300700109,3007,1,300700109,3007_1_9,Setsuna (DM),Setsuna is online,Setsuna is online,"stamp_00_00000_0007,stamp_00_00000_0009,stamp_00_00000_0014,stamp_00_00000_0017,stamp_00_00000_0019,stamp_00_00000_0060,stamp_00_00000_0081,stamp_00_00000_0093",1
300700110,3007,1,300700110,3007_1_10,Setsuna (DM),Setsuna sent an image,Setsuna sent an image,"stamp_00_00000_0007,stamp_00_00000_0009,stamp_00_00000_0052,stamp_00_00000_0084,stamp_00_00000_0088",1
300700111,3007,1,300700111,3007_1_11,Setsuna (DM),Setsuna is online,Setsuna is online,"stamp_00_00000_0007,stamp_00_00000_0009,stamp_00_00000_0037,stamp_00_00000_0052,stamp_00_00000_0057,stamp_00_00000_0081,stamp_00_00000_0094",1
300700112,3007,1,300700112,3007_1_12,Setsuna (DM),Setsuna is online,Setsuna is online,"stamp_00_00000_0003,stamp_00_00000_0006,stamp_00_00000_0009,stamp_00_00000_0017,stamp_00_00000_0052,stamp_00_00000_0058,stamp_00_00000_0082",1
300700113,3007,1,300700113,3007_1_13,Setsuna (DM),Setsuna: Hello.,Setsuna: Hello.,"stamp_00_00000_0001,stamp_00_00000_0005,stamp_00_00000_0007,stamp_00_00000_0012,stamp_00_00000_0085",1
300700114,3007,1,300700114,3007_1_14,Setsuna (DM),Setsuna: I saw!,Setsuna: I saw!,"stamp_00_00000_0007,stamp_00_00000_0012,stamp_00_00000_0037,stamp_00_00000_0077,stamp_03_03007_0005",1
300700115,3007,1,300700115,3007_1_15,Setsuna (DM),Setsuna: Thank you so much for today. I really appreciate it!,Setsuna: Thank you so much for today. I really appreciate it!,"stamp_00_00000_0005,stamp_00_00000_0019,stamp_00_00000_0025,stamp_00_00000_0029,stamp_00_00000_0046,stamp_00_00000_0051,stamp_00_00000_0054,stamp_00_00000_0055,stamp_00_00000_0060,stamp_00_00000_0068,stamp_00_00000_0077",1
300700201,3007,2,300700201,3007_2_1,Setsuna (Birthday 2023),Setsuna is online,Setsuna is online,"stamp_00_00000_0005,stamp_00_00000_0009,stamp_00_00000_0019,stamp_00_00000_0021,stamp_00_00000_0029,stamp_00_00000_0052,stamp_00_00000_0060,stamp_00_00000_0084",123080802
300700301,3007,3,300700301,3007_3_1,Setsuna (Birthday 2023),Setsuna: A very happy birthday to you!,Setsuna: A very happy birthday to you!,"stamp_00_00000_0004,stamp_00_00000_0005,stamp_00_00000_0006,stamp_00_00000_0007,stamp_00_00000_0011,stamp_00_00000_0012,stamp_00_00000_0014,stamp_00_00000_0021,stamp_00_00000_0029,stamp_00_00000_0036,stamp_00_00000_0052,stamp_00_00000_0057,stamp_00_00000_0060",1
300700401,3007,16,300700401,3007_16_1,Setsuna (New Year's 2024),Setsuna: Hello and a Happy New Year to you!,Setsuna: Hello and a Happy New Year to you!,"stamp_00_00000_0007,stamp_00_00000_0046,stamp_00_00000_0048,stamp_00_00000_0052,stamp_00_00000_0053,stamp_00_00000_0089,stamp_00_00000_0095",324010164
300700501,3007,17,300700501,3007_17_1,Setsuna Valentine 2024,Setsuna: Hello.,Setsuna: Hello.,"stamp_00_00000_0002,stamp_00_00000_0004,stamp_00_00000_0005,stamp_00_00000_0009,stamp_00_00000_0019,stamp_00_00000_0020,stamp_00_00000_0029,stamp_00_00000_0052,stamp_00_00000_0060,stamp_00_00000_0093",324021458
300700701,3007,7,300700701,3007_7_1,Setsuna (April 2023),"Setsuna: It was so chilly not that long ago, but it's really warmed up now.","Setsuna: It was so chilly not that long ago, but it's really warmed up now.","stamp_00_00000_0004,stamp_00_00000_0006,stamp_00_00000_0009,stamp_00_00000_0015,stamp_00_00000_0076",1
300700801,3007,8,300700801,3007_8_1,Setsuna (May 2023),Setsuna is online,Setsuna is online,"stamp_00_00000_0036,stamp_00_00000_0054,stamp_00_00000_0060,stamp_00_00000_0088",1
300700901,3007,9,300700901,3007_9_1,Setsuna (June 2023),Setsuna is online,Setsuna is online,"stamp_00_00000_0011,stamp_00_00000_0046,stamp_00_00000_0055,stamp_00_00000_0059,stamp_00_00000_0081,stamp_00_00000_0084",323062703
300701001,3007,10,300701001,3007_10_1,Setsuna (July 2023),Setsuna: Good morning!,Setsuna: Good morning!,"stamp_00_00000_0001,stamp_00_00000_0029,stamp_00_00000_0050,stamp_00_00000_0052,stamp_00_00000_0060,stamp_00_00000_0093,stamp_03_03007_0005",323072304
300701101,3007,11,300701101,3007_11_1,Setsuna (Summer Vacation 2023),Setsuna: It's hot again today.,Setsuna: It's hot again today.,"stamp_00_00000_0007,stamp_00_00000_0025,stamp_00_00000_0029,stamp_00_00000_0044,stamp_00_00000_0052,stamp_00_00000_0058,stamp_00_00000_0068",323081804
300701201,3007,12,300701201,3007_12_1,Setsuna (September 2023),Setsuna: It sure is hot for September.,Setsuna: It sure is hot for September.,"stamp_00_00000_0044,stamp_00_00000_0060,stamp_00_00000_0076,stamp_00_00000_0090",323091703
300701301,3007,13,300701301,3007_13_1,Setsuna (Halloween 2023),Setsuna: Happy Halloween!,Setsuna: Happy Halloween!,"stamp_00_00000_0007,stamp_00_00000_0010,stamp_00_00000_0013,stamp_00_00000_0029,stamp_00_00000_0034,stamp_00_00000_0038,stamp_00_00000_0060,stamp_00_00000_0066,stamp_00_00000_0081,stamp_00_00000_0096",323103156
300701401,3007,14,300701401,3007_14_1,Setsuna (November 2023),Setsuna: It's getting real chilly lately.,Setsuna: It's getting real chilly lately.,"stamp_00_00000_0038,stamp_00_00000_0056,stamp_00_00000_0057,stamp_00_00000_0088",323110804
300701501,3007,15,300701501,3007_15_1,Setsuna (Christmas 2023),Setsuna: Merry Christmas!,Setsuna: Merry Christmas!,"stamp_00_00000_0007,stamp_00_00000_0009,stamp_00_00000_0017,stamp_00_00000_0021,stamp_00_00000_0024,stamp_00_00000_0048,stamp_00_00000_0052,stamp_00_00000_0060,stamp_00_00000_0088",323122538
300701801,3007,18,300701801,3007_18_1,Setsuna (White Day 2024),Setsuna is online,Setsuna is online,"stamp_00_00000_0005,stamp_00_00000_0011,stamp_00_00000_0012,stamp_00_00000_0028,stamp_00_00000_0037,stamp_00_00000_0038,stamp_00_00000_0051,stamp_00_00000_0056,stamp_00_00000_0060,stamp_00_00000_0061,stamp_00_00000_0088",324031459
300800101,3008,1,300800101,3008_1_1,Emma (DM),Emma is online,Emma is online,"stamp_00_00000_0035,stamp_00_00000_0053,stamp_00_00000_0056,stamp_00_00000_0059,stamp_00_00000_0077,stamp_00_00000_0095",1
300800102,3008,1,300800102,3008_1_2,Emma (DM),Emma: Ciao!,Emma: Ciao!,"stamp_00_00000_0038,stamp_00_00000_0039,stamp_00_00000_0056,stamp_00_00000_0079,stamp_00_00000_0088,stamp_00_00000_0093",1
300800103,3008,1,300800103,3008_1_3,Emma (DM),Emma is online,Emma is online,"stamp_00_00000_0006,stamp_00_00000_0025,stamp_00_00000_0029,stamp_00_00000_0038,stamp_00_00000_0057,stamp_00_00000_0081,stamp_00_00000_0093",1
300800104,3008,1,300800104,3008_1_4,Emma (DM),Emma: Ciao!,Emma: Ciao!,"stamp_00_00000_0015,stamp_00_00000_0016,stamp_00_00000_0034,stamp_00_00000_0038,stamp_00_00000_0054,stamp_00_00000_0065,stamp_00_00000_0081",1
300800105,3008,1,300800105,3008_1_5,Emma (DM),Emma: Ciao!,Emma: Ciao!,"stamp_00_00000_0004,stamp_00_00000_0005,stamp_00_00000_0006,stamp_00_00000_0010,stamp_00_00000_0034,stamp_00_00000_0058,stamp_00_00000_0060,stamp_00_00000_0063,stamp_00_00000_0084,stamp_00_00000_0088,stamp_03_03008_0004",1
300800106,3008,1,300800106,3008_1_6,Emma (DM),Emma is online,Emma is online,"stamp_00_00000_0010,stamp_00_00000_0056,stamp_00_00000_0060,stamp_00_00000_0065,stamp_00_00000_0078,stamp_00_00000_0080,stamp_00_00000_0084,stamp_00_00000_0087,stamp_00_00000_0088,stamp_00_00000_0091",1
300800107,3008,1,300800107,3008_1_7,Emma (DM),Emma: Ciao!,Emma: Ciao!,"stamp_00_00000_0001,stamp_00_00000_0009,stamp_00_00000_0057,stamp_00_00000_0059,stamp_00_00000_0060,stamp_00_00000_0078,stamp_00_00000_0079,stamp_00_00000_0081,stamp_00_00000_0088",1
300800108,3008,1,300800108,3008_1_8,Emma (DM),Emma is online,Emma is online,"stamp_00_00000_0003,stamp_00_00000_0022,stamp_00_00000_0026,stamp_00_00000_0029,stamp_00_00000_0037,stamp_00_00000_0062,stamp_00_00000_0090,stamp_03_03008_0004",1
300800109,3008,1,300800109,3008_1_9,Emma (DM),Emma sent an image,Emma sent an image,"stamp_00_00000_0010,stamp_00_00000_0028,stamp_00_00000_0038,stamp_00_00000_0039,stamp_00_00000_0060,stamp_00_00000_0065",1
300800110,3008,1,300800110,3008_1_10,Emma (DM),Emma: Ciao!,Emma: Ciao!,"stamp_00_00000_0005,stamp_00_00000_0006,stamp_00_00000_0029,stamp_00_00000_0048,stamp_00_00000_0057,stamp_00_00000_0088",1
300800111,3008,1,300800111,3008_1_11,Emma (DM),Emma is online,Emma is online,"stamp_00_00000_0007,stamp_00_00000_0016,stamp_00_00000_0038,stamp_00_00000_0056,stamp_00_00000_0060,stamp_00_00000_0065",1
300800112,3008,1,300800112,3008_1_12,Emma (DM),Emma is online,Emma is online,"stamp_00_00000_0007,stamp_00_00000_0009,stamp_00_00000_0021,stamp_00_00000_0035,stamp_00_00000_0050,stamp_00_00000_0058,stamp_00_00000_0094",1
300800113,3008,1,300800113,3008_1_13,Emma (DM),Emma: Ciao!,Emma: Ciao!,"stamp_00_00000_0006,stamp_00_00000_0014,stamp_00_00000_0029,stamp_00_00000_0038,stamp_00_00000_0056,stamp_00_00000_0057,stamp_00_00000_0082,stamp_00_00000_0085,stamp_00_00000_0088",1
300800114,3008,1,300800114,3008_1_14,Emma (DM),Emma is online,Emma is online,"stamp_00_00000_0016,stamp_00_00000_0025,stamp_00_00000_0056,stamp_00_00000_0060,stamp_00_00000_0076",1
300800115,3008,1,300800115,3008_1_15,Emma (DM),Emma: Ciao!,Emma: Ciao!,"stamp_00_00000_0006,stamp_00_00000_0038,stamp_00_00000_0057,stamp_00_00000_0058,stamp_00_00000_0077,stamp_00_00000_0079,stamp_00_00000_0088,stamp_00_00000_0095",1
300800201,3008,17,300800201,3008_17_1,Ema Birthday 2024,Emma is online,Emma is online,"stamp_00_00000_0005,stamp_00_00000_0008,stamp_00_00000_0009,stamp_00_00000_0055,stamp_00_00000_0056,stamp_00_00000_0057,stamp_00_00000_0060,stamp_00_00000_0081,stamp_00_00000_0088,stamp_00_00000_0095",124020502
300800301,3008,3,300800301,3008_3_1,Emma (Birthday 2023),Emma: Happy birthday!,Emma: Happy birthday!,"stamp_00_00000_0005,stamp_00_00000_0007,stamp_00_00000_0010,stamp_00_00000_0019,stamp_00_00000_0021,stamp_00_00000_0029,stamp_00_00000_0057,stamp_00_00000_0066,stamp_00_00000_0077",1
300800401,3008,16,300800401,3008_16_1,Emma (New Year's 2024),Emma: Happy New Year!,Emma: Happy New Year!,"stamp_00_00000_0010,stamp_00_00000_0038,stamp_00_00000_0056,stamp_00_00000_0057,stamp_00_00000_0095",324010165
300800501,3008,18,300800501,3008_18_1,Ema Valentine 2024,"Emma: Hey, hey","Emma: Hey, hey!","stamp_00_00000_0009,stamp_00_00000_0016,stamp_00_00000_0058,stamp_00_00000_0091,stamp_00_00000_0095",324021459
300800701,3008,7,300800701,3008_7_1,Emma (April 2023),Emma: The weather's nice and warm now!,Emma: The weather's nice and warm now!,"stamp_00_00000_0007,stamp_00_00000_0009,stamp_00_00000_0057,stamp_00_00000_0060,stamp_00_00000_0069,stamp_00_00000_0081,stamp_00_00000_0088,stamp_03_03008_0004",1
300800801,3008,8,300800801,3008_8_1,Emma (May 2023),Emma is online,Emma is online,"stamp_00_00000_0051,stamp_00_00000_0056,stamp_00_00000_0057,stamp_00_00000_0060,stamp_00_00000_0088,stamp_00_00000_0093",1
300800901,3008,9,300800901,3008_9_1,Emma (June 2023),Emma is online,Emma is online,"stamp_00_00000_0009,stamp_00_00000_0015,stamp_00_00000_0051,stamp_00_00000_0064,stamp_00_00000_0065,stamp_00_00000_0088,stamp_00_00000_0089,stamp_00_00000_0095",323061306
300801001,3008,10,300801001,3008_10_1,Emma (July 2023),"Emma: It's summer vacation, after all!!","Emma: It's summer vacation, after all!!","stamp_00_00000_0011,stamp_00_00000_0025,stamp_00_00000_0056,stamp_00_00000_0059,stamp_00_00000_0073,stamp_00_00000_0092",323072010
300801101,3008,11,300801101,3008_11_1,Emma (Summer Vacation 2023),Emma: A discovery for the ages!,Emma: A discovery for the ages!,"stamp_00_00000_0009,stamp_00_00000_0052,stamp_00_00000_0060,stamp_00_00000_0076,stamp_00_00000_0078,stamp_00_00000_0081,stamp_00_00000_0083,stamp_00_00000_0094",323081104
300801201,3008,12,300801201,3008_12_1,Emma (September 2023),"Emma: Aw, man. The hurricane's here.","Emma: Aw, man. The hurricane's here.","stamp_00_00000_0001,stamp_00_00000_0004,stamp_00_00000_0010,stamp_00_00000_0038,stamp_00_00000_0046,stamp_00_00000_0065,stamp_00_00000_0079",323092404
300801301,3008,13,300801301,3008_13_1,Emma (Halloween 2023),Emma: Happy Halloween!!,Emma: Happy Halloween!!,"stamp_00_00000_0009,stamp_00_00000_0010,stamp_00_00000_0021,stamp_00_00000_0059,stamp_00_00000_0060,stamp_00_00000_0079,stamp_00_00000_0081,stamp_00_00000_0082,stamp_00_00000_0088",323103157
300801401,3008,14,300801401,3008_14_1,Emma (November 2023),Emma: It's time for a sweet potato party!,Emma: It's time for a sweet potato party!,"stamp_00_00000_0001,stamp_00_00000_0010,stamp_00_00000_0013,stamp_00_00000_0021,stamp_00_00000_0037,stamp_00_00000_0038,stamp_00_00000_0039,stamp_00_00000_0065,stamp_00_00000_0081,stamp_00_00000_0087",323112604
300801501,3008,15,300801501,3008_15_1,Emma (Christmas 2023),Emma: Merry Christmas!!!,Emma: Merry Christmas!!!,"stamp_00_00000_0009,stamp_00_00000_0021,stamp_00_00000_0056,stamp_00_00000_0060,stamp_00_00000_0076,stamp_00_00000_0079,stamp_00_00000_0081,stamp_00_00000_0089,stamp_00_00000_0096",323122539
300801901,3008,19,300801901,3008_19_1,Emma (White Day 2024),Emma is online,Emma is online,"stamp_00_00000_0001,stamp_00_00000_0010,stamp_00_00000_0055,stamp_00_00000_0060,stamp_00_00000_0077,stamp_00_00000_0084,stamp_00_00000_0094",324031460
300900101,3009,1,300900101,3009_1_1,Rina (DM),Rina is online,Rina is online,"stamp_00_00000_0006,stamp_00_00000_0009,stamp_00_00000_0010,stamp_00_00000_0053,stamp_00_00000_0077,stamp_00_00000_0095",1
300900102,3009,1,300900102,3009_1_2,Rina (DM),Rina is online,Rina is online,"stamp_00_00000_0005,stamp_00_00000_0010,stamp_00_00000_0029,stamp_00_00000_0037,stamp_00_00000_0060,stamp_00_00000_0062,stamp_00_00000_0088,stamp_00_00000_0093,stamp_00_00000_0095",1
300900103,3009,1,300900103,3009_1_3,Rina (DM),Rina: I took a video of Fishpuff hard at work today.,Rina: I took a video of Fishpuff hard at work today.,"stamp_00_00000_0005,stamp_00_00000_0006,stamp_00_00000_0009,stamp_00_00000_0010,stamp_00_00000_0019,stamp_00_00000_0057,stamp_00_00000_0081,stamp_00_00000_0088",1
300900104,3009,1,300900104,3009_1_4,Rina (DM),Rina is online,Rina is online,"stamp_00_00000_0005,stamp_00_00000_0006,stamp_00_00000_0011,stamp_00_00000_0050,stamp_00_00000_0059,stamp_00_00000_0060,stamp_00_00000_0081,stamp_00_00000_0084,stamp_00_00000_0092,stamp_00_00000_0094",1
300900105,3009,1,300900105,3009_1_5,Rina (DM),Rina is online,Rina is online,"stamp_00_00000_0004,stamp_00_00000_0006,stamp_00_00000_0017,stamp_00_00000_0045,stamp_00_00000_0051,stamp_00_00000_0052,stamp_00_00000_0060,stamp_00_00000_0088",1
300900106,3009,1,300900106,3009_1_6,Rina (DM),Rina is online,Rina is online,"stamp_00_00000_0004,stamp_00_00000_0008,stamp_00_00000_0016,stamp_00_00000_0017,stamp_00_00000_0029,stamp_00_00000_0046,stamp_00_00000_0052,stamp_00_00000_0053,stamp_00_00000_0057,stamp_00_00000_0059,stamp_00_00000_0087,stamp_00_00000_0090,stamp_03_03009_0009",1
300900107,3009,1,300900107,3009_1_7,Rina (DM),Rina is online,Rina is online,"stamp_00_00000_0005,stamp_00_00000_0008,stamp_00_00000_0052,stamp_00_00000_0060,stamp_00_00000_0081,stamp_00_00000_0084,stamp_00_00000_0088",1
300900108,3009,1,300900108,3009_1_8,Rina (DM),Rina is online,Rina is online,"stamp_00_00000_0007,stamp_00_00000_0019,stamp_00_00000_0020,stamp_00_00000_0046,stamp_00_00000_0048,stamp_00_00000_0078,stamp_00_00000_0084,stamp_00_00000_0089,stamp_03_03009_0009",1
300900109,3009,1,300900109,3009_1_9,Rina (DM),Rina sent a sticker,Rina sent a sticker,"stamp_00_00000_0009,stamp_00_00000_0026,stamp_00_00000_0027,stamp_00_00000_0050,stamp_00_00000_0052,stamp_00_00000_0092,stamp_00_00000_0093",1
300900110,3009,1,300900110,3009_1_10,Rina (DM),Rina is online,Rina is online,"stamp_00_00000_0005,stamp_00_00000_0007,stamp_00_00000_0008,stamp_00_00000_0015,stamp_00_00000_0017,stamp_00_00000_0022,stamp_00_00000_0024,stamp_00_00000_0052,stamp_00_00000_0057,stamp_00_00000_0081,stamp_00_00000_0088,stamp_00_00000_0091",1
300900111,3009,1,300900111,3009_1_11,Rina (DM),Rina: Hi.,Rina: Hi.,"stamp_00_00000_0005,stamp_00_00000_0009,stamp_00_00000_0011,stamp_00_00000_0022,stamp_00_00000_0036,stamp_00_00000_0058,stamp_00_00000_0095",1
300900112,3009,1,300900112,3009_1_12,Rina (DM),Rina is online,Rina is online,"stamp_00_00000_0005,stamp_00_00000_0006,stamp_00_00000_0009,stamp_00_00000_0010,stamp_00_00000_0029,stamp_00_00000_0048,stamp_00_00000_0050,stamp_00_00000_0053,stamp_00_00000_0060,stamp_00_00000_0077,stamp_00_00000_0084,stamp_00_00000_0088",1
300900113,3009,1,300900113,3009_1_13,Rina (DM),Rina: Fishpuff.,Rina: Fishpuff.,"stamp_00_00000_0009,stamp_00_00000_0010,stamp_00_00000_0011,stamp_00_00000_0014,stamp_00_00000_0050,stamp_00_00000_0060,stamp_00_00000_0076,stamp_00_00000_0088",1
300900114,3009,1,300900114,3009_1_14,Rina (DM),Rina is online,Rina is online,"stamp_00_00000_0001,stamp_00_00000_0005,stamp_00_00000_0029,stamp_00_00000_0038,stamp_00_00000_0050,stamp_00_00000_0053,stamp_00_00000_0081,stamp_00_00000_0089,stamp_00_00000_0091",1
300900115,3009,1,300900115,3009_1_15,Rina (DM),Rina is online,Rina is online,"stamp_00_00000_0006,stamp_00_00000_0015,stamp_00_00000_0053,stamp_00_00000_0077,stamp_00_00000_0088,stamp_00_00000_0095,stamp_03_03009_0009",1
300900201,3009,2,300900201,3009_2_1,Rina: (Birthday 2023),Rina is online,Rina is online,"stamp_00_00000_0009,stamp_00_00000_0010,stamp_00_00000_0020,stamp_00_00000_0037,stamp_00_00000_0039,stamp_00_00000_0050,stamp_00_00000_0054,stamp_00_00000_0056,stamp_00_00000_0058,stamp_00_00000_0060,stamp_00_00000_0088,stamp_00_00000_0095",123111302
300900301,3009,3,300900301,3009_3_1,Rina (Birthday 2023),Rina: Happy birthday to you!,Rina: Happy birthday to you!,"stamp_00_00000_0006,stamp_00_00000_0007,stamp_00_00000_0008,stamp_00_00000_0009,stamp_00_00000_0010,stamp_00_00000_0011,stamp_00_00000_0012,stamp_00_00000_0048,stamp_00_00000_0052,stamp_00_00000_0060,stamp_00_00000_0081,stamp_00_00000_0084,stamp_00_00000_0088",1
300900401,3009,16,300900401,3009_16_1,Rina (New Year's 2024),Rina: Happy New Year,Rina: Happy New Year,"stamp_00_00000_0004,stamp_00_00000_0005,stamp_00_00000_0009,stamp_00_00000_0056,stamp_00_00000_0059,stamp_00_00000_0069,stamp_00_00000_0095",324010166
300900501,3009,17,300900501,3009_17_1,Rina Valentine 2024,Rina: Today is Valentine's Day!,Rina: Today is Valentine's Day.,"stamp_00_00000_0006,stamp_00_00000_0057,stamp_00_00000_0059,stamp_00_00000_0076,stamp_00_00000_0087",324021460
300900701,3009,7,300900701,3009_7_1,Rina (April 2023),Rina: It's so nice and warm out now.,Rina: It's so nice and warm out now.,"stamp_00_00000_0004,stamp_00_00000_0048,stamp_00_00000_0056,stamp_00_00000_0060,stamp_00_00000_0069,stamp_00_00000_0081,stamp_00_00000_0088",1
300900801,3009,8,300900801,3009_8_1,Rina (May 2023),Rina: Are you busy during Golden Week?,Rina: Are you busy during Golden Week?,"stamp_00_00000_0011,stamp_00_00000_0048,stamp_00_00000_0059,stamp_00_00000_0088,stamp_00_00000_0095",1
300900901,3009,9,300900901,3009_9_1,Rina (June 2023),Rina is online,Rina is online,"stamp_00_00000_0007,stamp_00_00000_0052,stamp_00_00000_0057,stamp_00_00000_0060,stamp_00_00000_0088",323060805
300901001,3009,10,300901001,3009_10_1,Rina (July 2023),Rina is online,Rina is online,"stamp_00_00000_0001,stamp_00_00000_0005,stamp_00_00000_0024,stamp_00_00000_0052,stamp_00_00000_0060",323072011
300901101,3009,11,300901101,3009_11_1,Rina (Summer Vacation 2023),Rina: We're all at the beach.,Rina: We're all at the beach.,"stamp_00_00000_0005,stamp_00_00000_0006,stamp_00_00000_0053,stamp_00_00000_0057,stamp_00_00000_0069,stamp_00_00000_0073",323081105
300901201,3009,12,300901201,3009_12_1,Rina (September 2023),Rina: Wanna go out during our autumn break?,Rina: Wanna go out during our autumn break?,"stamp_00_00000_0004,stamp_00_00000_0027,stamp_00_00000_0052,stamp_00_00000_0060,stamp_00_00000_0081,stamp_00_00000_0087",323091504
300901301,3009,13,300901301,3009_13_1,Rina (Halloween 2023),Rina is online,Rina is online,"stamp_00_00000_0004,stamp_00_00000_0005,stamp_00_00000_0009,stamp_00_00000_0011,stamp_00_00000_0013,stamp_00_00000_0046,stamp_00_00000_0052,stamp_00_00000_0058",323103158
