_id,_name,_category,_detailText,_priority,_spriteName,_masterReleaseLabelId
4000961,Half Anniversary Setsuna TOP 1,4,Half Anniversary Setsuna TOP 1,961,title_e_0123_03007_0001,223101510
4000962,Half Anniversary Emma TOP 1,4,Half Anniversary Emma TOP 1,962,title_e_0123_03008_0001,223101510
4000963,Half Anniversary Rina TOP 1,4,Half Anniversary Rina TOP 1,963,title_e_0123_03009_0001,223101510
4000964,Half Anniversary Shioriko TOP 1,4,Half Anniversary Shioriko TOP 1,964,title_e_0123_03010_0001,223101510
4000965,Half Anniversary Mia TOP 1,4,Half Anniversary Mia TOP 1,965,title_e_0123_03011_0001,223101510
4000966,Half Anniversary Lanzhu TOP 1,4,Half Anniversary Lanzhu TOP 1,966,title_e_0123_03012_0001,223101510
4000967,Half Anniversary Kanon TOP 1,4,Half Anniversary Kanon TOP 1,967,title_e_0123_04001_0001,223101510
4000968,Half Anniversary Keke TOP 1,4,Half Anniversary Keke TOP 1,968,title_e_0123_04002_0001,223101510
4000969,Half Anniversary Chisato TOP 1,4,Half Anniversary Chisato TOP 1,969,title_e_0123_04003_0001,223101510
4000970,Half Anniversary Sumire TOP 1,4,Half Anniversary Sumire TOP 1,970,title_e_0123_04004_0001,223101510
4000971,Half Anniversary Ren TOP 1,4,Half Anniversary Ren TOP 1,971,title_e_0123_04005_0001,223101510
4000972,Half Anniversary Kinako TOP 1,4,Half Anniversary Kinako TOP 1,972,title_e_0123_04006_0001,223101510
4000973,Half Anniversary Mei TOP 1,4,Half Anniversary Mei TOP 1,973,title_e_0123_04007_0001,223101510
4000974,Half Anniversary Shiki TOP 1,4,Half Anniversary Shiki TOP 1,974,title_e_0123_04008_0001,223101510
4000975,Half Anniversary Natsumi TOP 1,4,Half Anniversary Natsumi TOP 1,975,title_e_0123_04009_0001,223101510
4000976,Half Anniversary Honoka TOP 2,4,Half Anniversary Honoka TOP 2,976,title_e_0123_01001_0002,223101510
4000977,Half Anniversary Eli TOP 2,4,Half Anniversary Eli TOP 2,977,title_e_0123_01002_0002,223101510
4000978,Half Anniversary Kotori TOP 2,4,Half Anniversary Kotori TOP 2,978,title_e_0123_01003_0002,223101510
4000979,Half Anniversary Umi TOP 2,4,Half Anniversary Umi TOP 2,979,title_e_0123_01004_0002,223101510
4000980,Half Anniversary Rin TOP 2,4,Half Anniversary Rin TOP 2,980,title_e_0123_01005_0002,223101510
4000981,Half Anniversary Maki TOP 2,4,Half Anniversary Maki TOP 2,981,title_e_0123_01006_0002,223101510
4000982,Half Anniversary Nozomi TOP 2,4,Half Anniversary Nozomi TOP 2,982,title_e_0123_01007_0002,223101510
4000983,Half Anniversary Hanayo TOP 2,4,Half Anniversary Hanayo TOP 2,983,title_e_0123_01008_0002,223101510
4000984,Half Anniversary Nico TOP 2,4,Half Anniversary Nico TOP 2,984,title_e_0123_01009_0002,223101510
4000985,Half Anniversary Chika TOP 2,4,Half Anniversary Chika TOP 2,985,title_e_0123_02001_0002,223101510
4000986,Half Anniversary Riko TOP 2,4,Half Anniversary Riko TOP 2,986,title_e_0123_02002_0002,223101510
4000987,Half Anniversary Kanan TOP 2,4,Half Anniversary Kanan TOP 2,987,title_e_0123_02003_0002,223101510
4000988,Half Anniversary Dia TOP 2,4,Half Anniversary Dia TOP 2,988,title_e_0123_02004_0002,223101510
4000989,Half Anniversary You TOP 2,4,Half Anniversary You TOP 2,989,title_e_0123_02005_0002,223101510
4000990,Half Anniversary Yoshiko TOP 2,4,Half Anniversary Yoshiko TOP 2,990,title_e_0123_02006_0002,223101510
4000991,Half Anniversary Hanamaru TOP 2,4,Half Anniversary Hanamaru TOP 2,991,title_e_0123_02007_0002,223101510
4000992,Half Anniversary Mari TOP 2,4,Half Anniversary Mari TOP 2,992,title_e_0123_02008_0002,223101510
4000993,Half Anniversary Ruby TOP 2,4,Half Anniversary Ruby TOP 2,993,title_e_0123_02009_0002,223101510
4000994,Half Anniversary Ayumu TOP 2,4,Half Anniversary Ayumu TOP 2,994,title_e_0123_03001_0002,223101510
4000995,Half Anniversary Kasumi TOP 2,4,Half Anniversary Kasumi TOP 2,995,title_e_0123_03002_0002,223101510
4000996,Half Anniversary Shizuku TOP 2,4,Half Anniversary Shizuku TOP 2,996,title_e_0123_03003_0002,223101510
4000997,Half Anniversary Karin TOP 2,4,Half Anniversary Karin TOP 2,997,title_e_0123_03004_0002,223101510
4000998,Half Anniversary Ai TOP 2,4,Half Anniversary Ai TOP 2,998,title_e_0123_03005_0002,223101510
4000999,Half Anniversary Kanata TOP 2,4,Half Anniversary Kanata TOP 2,999,title_e_0123_03006_0002,223101510
4001000,Half Anniversary Setsuna TOP 2,4,Half Anniversary Setsuna TOP 2,1000,title_e_0123_03007_0002,223101510
4001001,Half Anniversary Emma TOP 2,4,Half Anniversary Emma TOP 2,1001,title_e_0123_03008_0002,223101510
4001002,Half Anniversary Rina TOP 2,4,Half Anniversary Rina TOP 2,1002,title_e_0123_03009_0002,223101510
4001003,Half Anniversary Shioriko TOP 2,4,Half Anniversary Shioriko TOP 2,1003,title_e_0123_03010_0002,223101510
4001004,Half Anniversary Mia TOP 2,4,Half Anniversary Mia TOP 2,1004,title_e_0123_03011_0002,223101510
4001005,Half Anniversary Lanzhu TOP 2,4,Half Anniversary Lanzhu TOP 2,1005,title_e_0123_03012_0002,223101510
4001006,Half Anniversary Kanon TOP 2,4,Half Anniversary Kanon TOP 2,1006,title_e_0123_04001_0002,223101510
4001007,Half Anniversary Keke TOP 2,4,Half Anniversary Keke TOP 2,1007,title_e_0123_04002_0002,223101510
4001008,Half Anniversary Chisato TOP 2,4,Half Anniversary Chisato TOP 2,1008,title_e_0123_04003_0002,223101510
4001009,Half Anniversary Sumire TOP 2,4,Half Anniversary Sumire TOP 2,1009,title_e_0123_04004_0002,223101510
4001010,Half Anniversary Ren TOP 2,4,Half Anniversary Ren TOP 2,1010,title_e_0123_04005_0002,223101510
4001011,Half Anniversary Kinako TOP 2,4,Half Anniversary Kinako TOP 2,1011,title_e_0123_04006_0002,223101510
4001012,Half Anniversary Mei TOP 2,4,Half Anniversary Mei TOP 2,1012,title_e_0123_04007_0002,223101510
4001013,Half Anniversary Shiki TOP 2,4,Half Anniversary Shiki TOP 2,1013,title_e_0123_04008_0002,223101510
4001014,Half Anniversary Natsumi TOP 2,4,Half Anniversary Natsumi TOP 2,1014,title_e_0123_04009_0002,223101510
4001015,Half Anniversary Honoka TOP 3,4,Half Anniversary Honoka TOP 3,1015,title_e_0123_01001_0003,223101510
4001016,Half Anniversary Eli TOP 3,4,Half Anniversary Eli TOP 3,1016,title_e_0123_01002_0003,223101510
4001017,Half Anniversary Kotori TOP 3,4,Half Anniversary Kotori TOP 3,1017,title_e_0123_01003_0003,223101510
4001018,Half Anniversary Umi TOP 3,4,Half Anniversary Umi TOP 3,1018,title_e_0123_01004_0003,223101510
4001019,Half Anniversary Rin TOP 3,4,Half Anniversary Rin TOP 3,1019,title_e_0123_01005_0003,223101510
4001020,Half Anniversary Maki TOP 3,4,Half Anniversary Maki TOP 3,1020,title_e_0123_01006_0003,223101510
4001021,Half Anniversary Nozomi TOP 3,4,Half Anniversary Nozomi TOP 3,1021,title_e_0123_01007_0003,223101510
4001022,Half Anniversary Hanayo TOP 3,4,Half Anniversary Hanayo TOP 3,1022,title_e_0123_01008_0003,223101510
4001023,Half Anniversary Nico TOP 3,4,Half Anniversary Nico TOP 3,1023,title_e_0123_01009_0003,223101510
4001024,Half Anniversary Chika TOP 3,4,Half Anniversary Chika TOP 3,1024,title_e_0123_02001_0003,223101510
4001025,Half Anniversary Riko TOP 3,4,Half Anniversary Riko TOP 3,1025,title_e_0123_02002_0003,223101510
4001026,Half Anniversary Kanan TOP 3,4,Half Anniversary Kanan TOP 3,1026,title_e_0123_02003_0003,223101510
4001027,Half Anniversary Dia TOP 3,4,Half Anniversary Dia TOP 3,1027,title_e_0123_02004_0003,223101510
4001028,Half Anniversary You TOP 3,4,Half Anniversary You TOP 3,1028,title_e_0123_02005_0003,223101510
4001029,Half Anniversary Yoshiko TOP 3,4,Half Anniversary Yoshiko TOP 3,1029,title_e_0123_02006_0003,223101510
4001030,Half Anniversary Hanamaru TOP 3,4,Half Anniversary Hanamaru TOP 3,1030,title_e_0123_02007_0003,223101510
4001031,Half Anniversary Mari TOP 3,4,Half Anniversary Mari TOP 3,1031,title_e_0123_02008_0003,223101510
4001032,Half Anniversary Ruby TOP 3,4,Half Anniversary Ruby TOP 3,1032,title_e_0123_02009_0003,223101510
4001033,Half Anniversary Ayumu TOP 3,4,Half Anniversary Ayumu TOP 3,1033,title_e_0123_03001_0003,223101510
4001034,Half Anniversary Kasumi TOP 3,4,Half Anniversary Kasumi TOP 3,1034,title_e_0123_03002_0003,223101510
4001035,Half Anniversary Shizuku TOP 3,4,Half Anniversary Shizuku TOP 3,1035,title_e_0123_03003_0003,223101510
4001036,Half Anniversary Karin TOP 3,4,Half Anniversary Karin TOP 3,1036,title_e_0123_03004_0003,223101510
4001037,Half Anniversary Ai TOP 3,4,Half Anniversary Ai TOP 3,1037,title_e_0123_03005_0003,223101510
4001038,Half Anniversary Kanata TOP 3,4,Half Anniversary Kanata TOP 3,1038,title_e_0123_03006_0003,223101510
4001039,Half Anniversary Setsuna TOP 3,4,Half Anniversary Setsuna TOP 3,1039,title_e_0123_03007_0003,223101510
4001040,Half Anniversary Emma TOP 3,4,Half Anniversary Emma TOP 3,1040,title_e_0123_03008_0003,223101510
4001041,Half Anniversary Rina TOP 3,4,Half Anniversary Rina TOP 3,1041,title_e_0123_03009_0003,223101510
4001042,Half Anniversary Shioriko TOP 3,4,Half Anniversary Shioriko TOP 3,1042,title_e_0123_03010_0003,223101510
4001043,Half Anniversary Mia TOP 3,4,Half Anniversary Mia TOP 3,1043,title_e_0123_03011_0003,223101510
4001044,Half Anniversary Lanzhu TOP 3,4,Half Anniversary Lanzhu TOP 3,1044,title_e_0123_03012_0003,223101510
4001045,Half Anniversary Kanon TOP 3,4,Half Anniversary Kanon TOP 3,1045,title_e_0123_04001_0003,223101510
4001046,Half Anniversary Keke TOP 3,4,Half Anniversary Keke TOP 3,1046,title_e_0123_04002_0003,223101510
4001047,Half Anniversary Chisato TOP 3,4,Half Anniversary Chisato TOP 3,1047,title_e_0123_04003_0003,223101510
4001048,Half Anniversary Sumire TOP 3,4,Half Anniversary Sumire TOP 3,1048,title_e_0123_04004_0003,223101510
4001049,Half Anniversary Ren TOP 3,4,Half Anniversary Ren TOP 3,1049,title_e_0123_04005_0003,223101510
4001050,Half Anniversary Kinako TOP 3,4,Half Anniversary Kinako TOP 3,1050,title_e_0123_04006_0003,223101510
4001051,Half Anniversary Mei TOP 3,4,Half Anniversary Mei TOP 3,1051,title_e_0123_04007_0003,223101510
4001052,Half Anniversary Shiki TOP 3,4,Half Anniversary Shiki TOP 3,1052,title_e_0123_04008_0003,223101510
4001053,Half Anniversary Natsumi TOP 3,4,Half Anniversary Natsumi TOP 3,1053,title_e_0123_04009_0003,223101510
4001054,Half Anniversary Honoka TOP 10,4,Half Anniversary Honoka TOP 10,1054,title_e_0123_01001_0010,223101510
4001055,Half Anniversary Eli TOP 10,4,Half Anniversary Eli TOP 10,1055,title_e_0123_01002_0010,223101510
4001056,Half Anniversary Kotori TOP 10,4,Half Anniversary Kotori TOP 10,1056,title_e_0123_01003_0010,223101510
4001057,Half Anniversary Umi TOP 10,4,Half Anniversary Umi TOP 10,1057,title_e_0123_01004_0010,223101510
4001058,Half Anniversary Rin TOP 10,4,Half Anniversary Rin TOP 10,1058,title_e_0123_01005_0010,223101510
4001059,Half Anniversary Maki TOP 10,4,Half Anniversary Maki TOP 10,1059,title_e_0123_01006_0010,223101510
4001060,Half Anniversary Nozomi TOP 10,4,Half Anniversary Nozomi TOP 10,1060,title_e_0123_01007_0010,223101510
4001061,Half Anniversary Hanayo TOP 10,4,Half Anniversary Hanayo TOP 10,1061,title_e_0123_01008_0010,223101510
4001062,Half Anniversary Nico TOP 10,4,Half Anniversary Nico TOP 10,1062,title_e_0123_01009_0010,223101510
4001063,Half Anniversary Chika TOP 10,4,Half Anniversary Chika TOP 10,1063,title_e_0123_02001_0010,223101510
4001064,Half Anniversary Riko TOP 10,4,Half Anniversary Riko TOP 10,1064,title_e_0123_02002_0010,223101510
4001065,Half Anniversary Kanan TOP 10,4,Half Anniversary Kanan TOP 10,1065,title_e_0123_02003_0010,223101510
4001066,Half Anniversary Dia TOP 10,4,Half Anniversary Dia TOP 10,1066,title_e_0123_02004_0010,223101510
4001067,Half Anniversary You TOP 10,4,Half Anniversary You TOP 10,1067,title_e_0123_02005_0010,223101510
4001068,Half Anniversary Yoshiko TOP 10,4,Half Anniversary Yoshiko TOP 10,1068,title_e_0123_02006_0010,223101510
4001069,Half Anniversary Hanamaru TOP 10,4,Half Anniversary Hanamaru TOP 10,1069,title_e_0123_02007_0010,223101510
4001070,Half Anniversary Mari TOP 10,4,Half Anniversary Mari TOP 10,1070,title_e_0123_02008_0010,223101510
4001071,Half Anniversary Ruby TOP 10,4,Half Anniversary Ruby TOP 10,1071,title_e_0123_02009_0010,223101510
4001072,Half Anniversary Ayumu TOP 10,4,Half Anniversary Ayumu TOP 10,1072,title_e_0123_03001_0010,223101510
4001073,Half Anniversary Kasumi TOP 10,4,Half Anniversary Kasumi TOP 10,1073,title_e_0123_03002_0010,223101510
4001074,Half Anniversary Shizuku TOP 10,4,Half Anniversary Shizuku TOP 10,1074,title_e_0123_03003_0010,223101510
4001075,Half Anniversary Karin TOP 10,4,Half Anniversary Karin TOP 10,1075,title_e_0123_03004_0010,223101510
4001076,Half Anniversary Ai TOP 10,4,Half Anniversary Ai TOP 10,1076,title_e_0123_03005_0010,223101510
4001077,Half Anniversary Kanata TOP 10,4,Half Anniversary Kanata TOP 10,1077,title_e_0123_03006_0010,223101510
4001078,Half Anniversary Setsuna TOP 10,4,Half Anniversary Setsuna TOP 10,1078,title_e_0123_03007_0010,223101510
4001079,Half Anniversary Emma TOP 10,4,Half Anniversary Emma TOP 10,1079,title_e_0123_03008_0010,223101510
4001080,Half Anniversary Rina TOP 10,4,Half Anniversary Rina TOP 10,1080,title_e_0123_03009_0010,223101510
4001081,Half Anniversary Shioriko TOP 10,4,Half Anniversary Shioriko TOP 10,1081,title_e_0123_03010_0010,223101510
4001082,Half Anniversary Mia TOP 10,4,Half Anniversary Mia TOP 10,1082,title_e_0123_03011_0010,223101510
4001083,Half Anniversary Lanzhu TOP 10,4,Half Anniversary Lanzhu TOP 10,1083,title_e_0123_03012_0010,223101510
4001084,Half Anniversary Kanon TOP 10,4,Half Anniversary Kanon TOP 10,1084,title_e_0123_04001_0010,223101510
4001085,Half Anniversary Keke TOP 10,4,Half Anniversary Keke TOP 10,1085,title_e_0123_04002_0010,223101510
4001086,Half Anniversary Chisato TOP 10,4,Half Anniversary Chisato TOP 10,1086,title_e_0123_04003_0010,223101510
4001087,Half Anniversary Sumire TOP 10,4,Half Anniversary Sumire TOP 10,1087,title_e_0123_04004_0010,223101510
4001088,Half Anniversary Ren TOP 10,4,Half Anniversary Ren TOP 10,1088,title_e_0123_04005_0010,223101510
4001089,Half Anniversary Kinako TOP 10,4,Half Anniversary Kinako TOP 10,1089,title_e_0123_04006_0010,223101510
4001090,Half Anniversary Mei TOP 10,4,Half Anniversary Mei TOP 10,1090,title_e_0123_04007_0010,223101510
4001091,Half Anniversary Shiki TOP 10,4,Half Anniversary Shiki TOP 10,1091,title_e_0123_04008_0010,223101510
4001092,Half Anniversary Natsumi TOP 10,4,Half Anniversary Natsumi TOP 10,1092,title_e_0123_04009_0010,223101510
4001093,Half Anniversary Honoka TOP 100,4,Half Anniversary Honoka TOP 100,1093,title_e_0123_01001_0100,223101510
4001094,Half Anniversary Eli TOP 100,4,Half Anniversary Eli TOP 100,1094,title_e_0123_01002_0100,223101510
4001095,Half Anniversary Kotori TOP 100,4,Half Anniversary Kotori TOP 100,1095,title_e_0123_01003_0100,223101510
4001096,Half Anniversary Umi TOP 100,4,Half Anniversary Umi TOP 100,1096,title_e_0123_01004_0100,223101510
4001097,Half Anniversary Rin TOP 100,4,Half Anniversary Rin TOP 100,1097,title_e_0123_01005_0100,223101510
4001098,Half Anniversary Maki TOP 100,4,Half Anniversary Maki TOP 100,1098,title_e_0123_01006_0100,223101510
4001099,Half Anniversary Nozomi TOP 100,4,Half Anniversary Nozomi TOP 100,1099,title_e_0123_01007_0100,223101510
4001100,Half Anniversary Hanayo TOP 100,4,Half Anniversary Hanayo TOP 100,1100,title_e_0123_01008_0100,223101510
4001101,Half Anniversary Nico TOP 100,4,Half Anniversary Nico TOP 100,1101,title_e_0123_01009_0100,223101510
4001102,Half Anniversary Chika TOP 100,4,Half Anniversary Chika TOP 100,1102,title_e_0123_02001_0100,223101510
4001103,Half Anniversary Riko TOP 100,4,Half Anniversary Riko TOP 100,1103,title_e_0123_02002_0100,223101510
4001104,Half Anniversary Kanan TOP 100,4,Half Anniversary Kanan TOP 100,1104,title_e_0123_02003_0100,223101510
4001105,Half Anniversary Dia TOP 100,4,Half Anniversary Dia TOP 100,1105,title_e_0123_02004_0100,223101510
4001106,Half Anniversary You TOP 100,4,Half Anniversary You TOP 100,1106,title_e_0123_02005_0100,223101510
4001107,Half Anniversary Yoshiko TOP 100,4,Half Anniversary Yoshiko TOP 100,1107,title_e_0123_02006_0100,223101510
4001108,Half Anniversary Hanamaru TOP 100,4,Half Anniversary Hanamaru TOP 100,1108,title_e_0123_02007_0100,223101510
4001109,Half Anniversary Mari TOP 100,4,Half Anniversary Mari TOP 100,1109,title_e_0123_02008_0100,223101510
4001110,Half Anniversary Ruby TOP 100,4,Half Anniversary Ruby TOP 100,1110,title_e_0123_02009_0100,223101510
4001111,Half Anniversary Ayumu TOP 100,4,Half Anniversary Ayumu TOP 100,1111,title_e_0123_03001_0100,223101510
4001112,Half Anniversary Kasumi TOP 100,4,Half Anniversary Kasumi TOP 100,1112,title_e_0123_03002_0100,223101510
4001113,Half Anniversary Shizuku TOP 100,4,Half Anniversary Shizuku TOP 100,1113,title_e_0123_03003_0100,223101510
4001114,Half Anniversary Karin TOP 100,4,Half Anniversary Karin TOP 100,1114,title_e_0123_03004_0100,223101510
4001115,Half Anniversary Ai TOP 100,4,Half Anniversary Ai TOP 100,1115,title_e_0123_03005_0100,223101510
4001116,Half Anniversary Kanata TOP 100,4,Half Anniversary Kanata TOP 100,1116,title_e_0123_03006_0100,223101510
4001117,Half Anniversary Setsuna TOP 100,4,Half Anniversary Setsuna TOP 100,1117,title_e_0123_03007_0100,223101510
4001118,Half Anniversary Emma TOP 100,4,Half Anniversary Emma TOP 100,1118,title_e_0123_03008_0100,223101510
4001119,Half Anniversary Rina TOP 100,4,Half Anniversary Rina TOP 100,1119,title_e_0123_03009_0100,223101510
4001120,Half Anniversary Shioriko TOP 100,4,Half Anniversary Shioriko TOP 100,1120,title_e_0123_03010_0100,223101510
4001121,Half Anniversary Mia TOP 100,4,Half Anniversary Mia TOP 100,1121,title_e_0123_03011_0100,223101510
4001122,Half Anniversary Lanzhu TOP 100,4,Half Anniversary Lanzhu TOP 100,1122,title_e_0123_03012_0100,223101510
4001123,Half Anniversary Kanon TOP 100,4,Half Anniversary Kanon TOP 100,1123,title_e_0123_04001_0100,223101510
4001124,Half Anniversary Keke TOP 100,4,Half Anniversary Keke TOP 100,1124,title_e_0123_04002_0100,223101510
4001125,Half Anniversary Chisato TOP 100,4,Half Anniversary Chisato TOP 100,1125,title_e_0123_04003_0100,223101510
4001126,Half Anniversary Sumire TOP 100,4,Half Anniversary Sumire TOP 100,1126,title_e_0123_04004_0100,223101510
4001127,Half Anniversary Ren TOP 100,4,Half Anniversary Ren TOP 100,1127,title_e_0123_04005_0100,223101510
4001128,Half Anniversary Kinako TOP 100,4,Half Anniversary Kinako TOP 100,1128,title_e_0123_04006_0100,223101510
4001129,Half Anniversary Mei TOP 100,4,Half Anniversary Mei TOP 100,1129,title_e_0123_04007_0100,223101510
4001130,Half Anniversary Shiki TOP 100,4,Half Anniversary Shiki TOP 100,1130,title_e_0123_04008_0100,223101510
4001131,Half Anniversary Natsumi TOP 100,4,Half Anniversary Natsumi TOP 100,1131,title_e_0123_04009_0100,223101510
4001132,Half Anniversary Honoka TOP 300,4,Half Anniversary Honoka TOP 300,1132,title_e_0123_01001_0300,223101510
4001133,Half Anniversary Eli TOP 300,4,Half Anniversary Eli TOP 300,1133,title_e_0123_01002_0300,223101510
4001134,Half Anniversary Kotori TOP 300,4,Half Anniversary Kotori TOP 300,1134,title_e_0123_01003_0300,223101510
4001135,Half Anniversary Umi TOP 300,4,Half Anniversary Umi TOP 300,1135,title_e_0123_01004_0300,223101510
4001136,Half Anniversary Rin TOP 300,4,Half Anniversary Rin TOP 300,1136,title_e_0123_01005_0300,223101510
4001137,Half Anniversary Maki TOP 300,4,Half Anniversary Maki TOP 300,1137,title_e_0123_01006_0300,223101510
4001138,Half Anniversary Nozomi TOP 300,4,Half Anniversary Nozomi TOP 300,1138,title_e_0123_01007_0300,223101510
4001139,Half Anniversary Hanayo TOP 300,4,Half Anniversary Hanayo TOP 300,1139,title_e_0123_01008_0300,223101510
4001140,Half Anniversary Nico TOP 300,4,Half Anniversary Nico TOP 300,1140,title_e_0123_01009_0300,223101510
4001141,Half Anniversary Chika TOP 300,4,Half Anniversary Chika TOP 300,1141,title_e_0123_02001_0300,223101510
4001142,Half Anniversary Riko TOP 300,4,Half Anniversary Riko TOP 300,1142,title_e_0123_02002_0300,223101510
4001143,Half Anniversary Kanan TOP 300,4,Half Anniversary Kanan TOP 300,1143,title_e_0123_02003_0300,223101510
4001144,Half Anniversary Dia TOP 300,4,Half Anniversary Dia TOP 300,1144,title_e_0123_02004_0300,223101510
4001145,Half Anniversary You TOP 300,4,Half Anniversary You TOP 300,1145,title_e_0123_02005_0300,223101510
