_id,_name,_detailText,_trigger,_triggerValue,_probability,_effectiveMilliSecs,_subTarget,_targetGroupId,_targetSchoolGrade,_effectType,_effectiveValues,_nameEn,_detailTextEn,_masterReleaseLabelId
110060084,堕天使の漆黒の岩漿,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,1,19/19/19/19/19,33000/35000/37000/39000/41000,3000/3000/3000/3000/3000,0,0,0,4,23/27/30/34/38,Fallen Angel Magma,"For every {0} Rhythm Icons, there's a {1}% chance<br>your Rhythm Icon score increases by {3} for {2} sec.",1
110020081,美味しい笑顔,PERFECTを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,3,28/28/28/28/28,46000/50000/54000/58000/62000,3000/3000/3000/3000/3000,0,0,0,4,37/52/68/83/99,Delicious Smile,"For every {0} PERFECTs, there's a {1}% chance<br>your Rhythm Icon score increases by {3} for {2} sec.",1
110090081,お芋パラダイス,リズムアイコン{0}個ごとに{1}%の確率で<br>体力が{3}回復する,1,28/28/28/28/28/28/28/28/28,27000/34000/41000/48000/55000/62000/69000/76000/76000,,0,0,0,6,6/6/7/7/8/8/9/9/10,Potato Paradise,"For every {0} Rhythm Icons, there's a {1}% chance<br>to restore {3} Stamina.",1
100020117,最高のステージを,PERFECTを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,3,20/20/20/20/20/20/20/20/20,27000/33000/39000/45000/51000/57000/63000/69000/69000,4000/4000/4000/4000/4000/4000/4000/4000/4000,0,0,0,4,39/58/76/94/112/130/148/166/182,The Best Show,"For every {0} PERFECTs, there's a {1}% chance<br>your Rhythm Icon score increases by {3} for {2} sec.",1
140370007,応援,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,1,30/30/30,20000/20000/20000,2000/2000/2000,0,0,0,4,40/40/40,Cheer,"For every {0} Rhythm Icons, there's a {1}% chance<br>your Rhythm Icon score increases by {3} for {2} sec.",1
110020082,優しい怪盗,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間PERFECTの判定が{3}段階広くなる,1,28/28/28/28/28,47000/50000/53000/56000/59000,3000/3500/4000/4500/5000,0,0,0,5,2/2/2/2/2,A Kind Phantom Thief,"For every {0} Rhythm Icons, there's a {1}% chance<br>the PERFECT window widens by {3} levels for {2} sec.",1
110080081,優雅な知恵比べ,PERFECTを{0}回達成するごとに{1}%の確率で<br>{2}秒間PERFECT時のスコアが{3}増える,3,25/25/25/25/25,19000/22000/25000/28000/31000,3000/3000/3000/3000/3000,1,0,0,4,140/150/160/170/180,An Elegant Showdown,"For every {0} PERFECTs, there's a {1}% chance<br>your PERFECT score increases by {3} for {2} sec.",1
100080117,おやつはおにぎり,コンボを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,2,20/20/20/20/20,24000/28000/32000/36000/40000,3000/3000/3000/3000/3000,0,0,0,4,39/41/43/44/46,Rice Ball Snacks,"For every {0} combos, there's a {1}% chance<br>your Rhythm Icon score increases by {3} for {2} sec.",1
100050117,ラーメン食べるにゃ！,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間PERFECTの判定が{3}段階広くなる,1,21/21/21/21/21,40000/45000/50000/55000/60000,3000/3500/4000/4500/5000,0,0,0,5,2/2/2/2/2,Let's Eat Ramen!,"For every {0} Rhythm Icons, there's a {1}% chance<br>the PERFECT window widens by {3} levels for {2} sec.",1
100050118,嬉しい笑顔,PERFECTを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,3,26/26/26/26/26/26/26/26/26,33000/38000/43000/48000/53000/58000/63000/68000/68000,4000/4000/4000/4000/4000/4000/4000/4000/4000,0,0,0,4,42/67/92/118/143/168/194/219/241,A Happy Smile,"For every {0} PERFECTs, there's a {1}% chance<br>your Rhythm Icon score increases by {3} for {2} sec.",1
140450007,応援,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,1,30/30/30,20000/20000/20000,2000/2000/2000,0,0,0,4,40/40/40,Cheer,"For every {0} Rhythm Icons, there's a {1}% chance<br>your Rhythm Icon score increases by {3} for {2} sec.",1
110030080,見てみたい世界,リズムアイコン{0}個ごとに{1}%の確率で<br>体力が{3}回復する,1,27/27/27/27/27,39000/42000/45000/48000/51000,,0,0,0,6,3/3/3/4/4,An Enticing World,"For every {0} Rhythm Icons, there's a {1}% chance<br>to restore {3} Stamina.",1
110080082,マリーにお任せ,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,1,21/21/21/21/21,30000/32000/34000/36000/38000,3000/3000/3000/3000/3000,0,0,0,4,28/32/36/40/44,Leave It to Mari,"For every {0} Rhythm Icons, there's a {1}% chance<br>your Rhythm Icon score increases by {3} for {2} sec.",1
110090082,お友達になりたいな,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間PERFECTの判定が{3}段階広くなる,1,25/25/25/25/25,45000/48000/51000/54000/57000,3000/3500/4000/4500/5000,0,0,0,5,2/2/2/2/2,An Unusual Friend,"For every {0} Rhythm Icons, there's a {1}% chance<br>the PERFECT window widens by {3} levels for {2} sec.",1
110070081,あなたと想像の旅,コンボを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,2,28/28/28/28/28,41000/44000/47000/50000/53000,3000/3000/3000/3000/3000,0,0,0,4,43/60/77/94/111,Our Creative Journey,"For every {0} combos, there's a {1}% chance<br>your Rhythm Icon score increases by {3} for {2} sec.",1
110050085,たくさんのこだわり,PERFECTを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,3,21/21/21/21/21/21/21/21/21,33000/38000/43000/48000/53000/58000/63000/68000/68000,4000/4000/4000/4000/4000/4000/4000/4000/4000,0,0,0,4,33/53/72/92/112/132/151/171/188,Making It Just Right,"For every {0} PERFECTs, there's a {1}% chance<br>your Rhythm Icon score increases by {3} for {2} sec.",1
140110007,応援,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,1,30/30/30,20000/20000/20000,2000/2000/2000,0,0,0,4,40/40/40,Cheer,"For every {0} Rhythm Icons, there's a {1}% chance<br>your Rhythm Icon score increases by {3} for {2} sec.",1
100020118,時には気の向くままに,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間PERFECTの判定が{3}段階広くなる,1,25/25/25/25/25,35000/38000/41000/44000/47000,3500/4000/4500/5000/5500,0,0,0,5,2/2/2/2/2,Follow Our Whims,"For every {0} Rhythm Icons, there's a {1}% chance<br>the PERFECT window widens by {3} levels for {2} sec.",1
100080118,あなたと過ごす時間,スマイルPがアップする,1,28/28/28/28/28,16000/18000/20000/22000/24000,,0,0,0,1,27/28/28/28/28,Our Time Together,Raises Smile Points.,1
100040116,時には集中,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間PERFECTの判定が{3}段階広くなる,1,32/32/32/32/32,40000/44000/48000/52000/56000,4500/5000/5500/6000/6500,0,0,0,5,2/2/2/2/2,Time to Concentrate,"For every {0} Rhythm Icons, there's a {1}% chance<br>the PERFECT window widens by {3} levels for {2} sec.",1
100090122,ソワソワの理由,リズムアイコン{0}個ごとに{1}%の確率で<br>体力が{3}回復する,1,26/26/26/26/26/26/26/26/26,29000/36000/43000/50000/57000/64000/71000/78000/78000,,0,0,0,6,5/5/6/6/7/7/8/8/9,Reason for Fidgeting,"For every {0} Rhythm Icons, there's a {1}% chance<br>to restore {3} Stamina.",1
140190007,応援,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,1,30/30/30,20000/20000/20000,2000/2000/2000,0,0,0,4,40/40/40,Cheer,"For every {0} Rhythm Icons, there's a {1}% chance<br>your Rhythm Icon score increases by {3} for {2} sec.",1
110020083,曲作りのヒント,リズムアイコン{0}個ごとに{1}%の確率で<br>体力が{3}回復する,1,23/23/23/23/23,32000/35000/38000/41000/44000,,0,0,0,6,3/3/3/4/4,Song-Making Hints,"For every {0} Rhythm Icons, there's a {1}% chance<br>to restore {3} Stamina.",1
110040080,あなたと読書,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,1,24/24/24/24/24,34000/36000/38000/40000/42000,3000/3000/3000/3000/3000,0,0,0,4,28/33/37/41/46,Reading Together,"For every {0} Rhythm Icons, there's a {1}% chance<br>your Rhythm Icon score increases by {3} for {2} sec.",1
110060085,ヨハネの魔眼,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間PERFECTの判定が{3}段階広くなる,1,26/26/26/26/26,30000/36000/42000/48000/54000,5000/5500/6000/6500/7000,0,0,0,5,2/2/2/2/2,Yohane's Magic Eye,"For every {0} Rhythm Icons, there's a {1}% chance<br>the PERFECT window widens by {3} levels for {2} sec.",1
110010083,歌詞作りのヒント,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間PERFECTの判定が{3}段階広くなる,1,24/24/24/24/24/24/24/24/24,28000/34000/40000/46000/52000/58000/64000/70000/70000,5500/6000/6500/7000/7500/8000/8500/9000/9600,0,0,0,5,2/2/2/2/2/2/2/2/2,Lyric-Writing Hints,"For every {0} Rhythm Icons, there's a {1}% chance<br>the PERFECT window widens by {3} levels for {2} sec.",1
140050007,応援,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,1,30/30/30,20000/20000/20000,2000/2000/2000,0,0,0,4,40/40/40,Cheer,"For every {0} Rhythm Icons, there's a {1}% chance<br>your Rhythm Icon score increases by {3} for {2} sec.",1
110040081,仮面が伝える思い,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間対象の部員とパラメータがシンクロする,1,24/24/24/24/24,35000/40000/45000/50000/55000,3000/3500/4000/4500/5000,0,202,0,9,1/1/1/1/1,A Mask's Emotions,"For every {0} Rhythm Icons, there's a {1}% chance<br>your stats sync with a matching member's for {2} sec.",1
110060086,闇が宿るマスク,コンボを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,2,31/31/31/31/31,38000/40000/42000/44000/46000,3000/3000/3000/3000/3000,0,0,0,4,36/42/48/54/60,Mask of Darkness,"For every {0} combos, there's a {1}% chance<br>your Rhythm Icon score increases by {3} for {2} sec.",1
100010123,叶える力,PERFECTを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,3,27/27/27/27/27/27/27/27/27,40000/45000/50000/55000/60000/65000/70000/75000/75000,4000/4000/4000/4000/4000/4000/4000/4000/4000,0,0,0,4,31/41/52/62/73/83/94/104/114,The Power to Grant,"For every {0} PERFECTs, there's a {1}% chance<br>your Rhythm Icon score increases by {3} for {2} sec.",1
110010084,輝きを探して,コンボを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,2,26/26/26/26/26/26/26/26/26,34000/39000/44000/49000/54000/59000/64000/69000/69000,4000/4000/4000/4000/4000/4000/4000/4000/4000,0,0,0,4,36/46/55/64/74/83/93/102/112,Searching for Light,"For every {0} combos, there's a {1}% chance<br>your Rhythm Icon score increases by {3} for {2} sec.",1
100030117,お勉強のお供に,コンボを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,2,24/24/24/24/24,29000/33000/37000/41000/45000,3000/3000/3000/3000/3000,0,0,0,4,39/41/44/47/49,Study Buddy,"For every {0} combos, there's a {1}% chance<br>your Rhythm Icon score increases by {3} for {2} sec.",1
100070116,興味を持って♪,リズムアイコン{0}個ごとに{1}%の確率で<br>体力が{3}回復する,1,22/22/22/22/22,34000/38000/42000/46000/50000,,0,0,0,6,3/3/4/4/5,Show Some Interest,"For every {0} Rhythm Icons, there's a {1}% chance<br>to restore {3} Stamina.",1
140400007,応援,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,1,30/30/30,20000/20000/20000,2000/2000/2000,0,0,0,4,40/40/40,Cheer,"For every {0} Rhythm Icons, there's a {1}% chance<br>your Rhythm Icon score increases by {3} for {2} sec.",1
110020084,プレゼントをあなたに,PERFECTを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,3,20/20/20/20/20,27000/29000/31000/33000/35000,3000/3000/3000/3000/3000,0,0,0,4,37/41/46/51/56,A Present for You,"For every {0} PERFECTs, there's a {1}% chance<br>your Rhythm Icon score increases by {3} for {2} sec.",1
110070082,マルとクリスマス,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間PERFECTの判定が{3}段階広くなる,1,31/31/31/31/31,38000/42000/46000/50000/54000,4500/5000/5500/6000/6500,0,0,0,5,2/2/2/2/2,Hanamaru's Christmas,"For every {0} Rhythm Icons, there's a {1}% chance<br>the PERFECT window widens by {3} levels for {2} sec.",1
110080083,ハッピーのおすそ分け,リズムアイコン{0}個ごとに{1}%の確率で<br>体力が{3}回復する,1,28/28/28/28/28,30000/33000/36000/39000/42000,,0,0,0,6,4/4/4/5/5,Sharing Happiness,"For every {0} Rhythm Icons, there's a {1}% chance<br>to restore {3} Stamina.",1
110010085,空に向かって,PERFECTを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,3,25/25/25/25/25,44000/47000/50000/53000/56000,3000/3000/3000/3000/3000,0,0,0,4,34/50/67/83/99,Up toward the Sky,"For every {0} PERFECTs, there's a {1}% chance<br>your Rhythm Icon score increases by {3} for {2} sec.",1
110030081,サンタさんになって,リズムアイコン{0}個ごとに{1}%の確率で<br>体力が{3}回復する,1,20/20/20/20/20/20/20/20/20,23000/29000/35000/41000/47000/53000/59000/65000/65000,,0,0,0,6,5/5/6/6/7/7/8/8/9,Just like Santa,"For every {0} Rhythm Icons, there's a {1}% chance<br>to restore {3} Stamina.",1
140410007,応援,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,1,30/30/30,20000/20000/20000,2000/2000/2000,0,0,0,4,40/40/40,Cheer,"For every {0} Rhythm Icons, there's a {1}% chance<br>your Rhythm Icon score increases by {3} for {2} sec.",1
100010124,可愛いキャラ飾り,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間PERFECTの判定が{3}段階広くなる,1,22/22/22/22/22,36000/39000/42000/45000/48000,3000/3500/4000/4500/5000,0,0,0,5,2/2/2/2/2,Cute Characters,"For every {0} Rhythm Icons, there's a {1}% chance<br>the PERFECT window widens by {3} levels for {2} sec.",1
100030118,夢を守りたくて,PERFECTを{0}回達成するごとに{1}%の確率で<br>{2}秒間PERFECT時のスコアが{3}増える,3,23/23/23/23/23,17000/19000/21000/23000/25000,3000/3000/3000/3000/3000,1,0,0,4,150/165/180/195/210,Treasuring Dreams,"For every {0} PERFECTs, there's a {1}% chance<br>your PERFECT score increases by {3} for {2} sec.",1
100040117,冬にも負けず,リズムアイコン{0}個ごとに{1}%の確率で<br>体力が{3}回復する,1,31/31/31/31/31,44000/48000/52000/56000/60000,,0,0,0,6,3/3/3/4/4,Overcoming Winter,"For every {0} Rhythm Icons, there's a {1}% chance<br>to restore {3} Stamina.",1
100080119,寒いならご飯です！,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間PERFECTの判定が{3}段階広くなる,1,27/27/27/27/27,50000/53000/56000/59000/62000,3000/3500/4000/4500/5000,0,0,0,5,2/2/2/2/2,Rice for the Cold,"For every {0} Rhythm Icons, there's a {1}% chance<br>the PERFECT window widens by {3} levels for {2} sec.",1
100060119,片方ずつの手袋,コンボを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,2,23/23/23/23/23/23/23/23/23,35000/41000/47000/53000/59000/65000/71000/77000/77000,4000/4000/4000/4000/4000/4000/4000/4000/4000,0,0,0,4,36/54/72/90/108/126/144/162/178,One Glove Each,"For every {0} combos, there's a {1}% chance<br>your Rhythm Icon score increases by {3} for {2} sec.",1
140430007,応援,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,1,30/30/30,20000/20000/20000,2000/2000/2000,0,0,0,4,40/40/40,Cheer,"For every {0} Rhythm Icons, there's a {1}% chance<br>your Rhythm Icon score increases by {3} for {2} sec.",1
110040082,私たちのプレゼント,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,1,27/27/27/27/27,25000/29000/33000/37000/41000,3000/3000/3000/3000/3000,0,0,0,4,43/46/49/51/54,Our Present,"For every {0} Rhythm Icons, there's a {1}% chance<br>your Rhythm Icon score increases by {3} for {2} sec.",1
110050086,トワイライトの中で,PERFECTを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,3,22/22/22/22/22,27000/30000/33000/36000/39000,3000/3000/3000/3000/3000,0,0,0,4,40/44/47/51/55,In the Twilight,"For every {0} PERFECTs, there's a {1}% chance<br>your Rhythm Icon score increases by {3} for {2} sec.",1
110090083,ルビィのサンタさん,リズムアイコン{0}個ごとに{1}%の確率で<br>体力が{3}回復する,1,27/27/27/27/27,42000/46000/50000/54000/58000,,0,0,0,6,3/3/4/4/5,Santa Ruby,"For every {0} Rhythm Icons, there's a {1}% chance<br>to restore {3} Stamina.",1
110060087,堕天使の聖なる夜,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間PERFECTの判定が{3}段階広くなる,1,25/25/25/25/25/25/25/25/25,27000/33000/39000/45000/51000/57000/63000/69000/69000,6000/6500/7000/7500/8000/8500/9000/9500/10100,0,0,0,5,2/2/2/2/2/2/2/2/2,Fallen Holy Night,"For every {0} Rhythm Icons, there's a {1}% chance<br>the PERFECT window widens by {3} levels for {2} sec.",1
140230007,応援,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,1,30/30/30,20000/20000/20000,2000/2000/2000,0,0,0,4,40/40/40,Cheer,"For every {0} Rhythm Icons, there's a {1}% chance<br>your Rhythm Icon score increases by {3} for {2} sec.",1
110010086,アンティークライト,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,1,20/20/20/20/20,31000/33000/35000/37000/39000,3000/3000/3000/3000/3000,0,0,0,4,24/27/30/34/37,Antique Lights,"For every {0} Rhythm Icons, there's a {1}% chance<br>your Rhythm Icon score increases by {3} for {2} sec.",1
